Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,20,,
Data,0,file_id,type,"4",,time_created,"1004259477",,manufacturer,"23",,product,"23",,product_name,"Suunto Ambit3 Sport",,
Definition,1,record,timestamp,1,,position_lat,1,,position_long,1,,,,,,,,
Definition,2,record,timestamp,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,3,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,4,event,event,1,,timestamp,1,,event_type,1,,data,1,,,,,,,,,,,
Definition,5,session,timestamp,1,,start_time,1,,event,1,,event_type,1,,sport,1,,avg_speed,1,,max_speed,1,,total_timer_time,1,,total_elapsed_time,1,,total_distance,1,,max_altitude,1,,min_altitude,1,,total_ascent,1,,total_descent,1,,
Data,2,record,timestamp,"1004256850",s,distance,"6335.0",m,altitude,"4.0",m,speed,"0.36",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.36",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256860",s,distance,"6335.0",m,altitude,"3.0",m,speed,"0.31",m/s,vertical_speed,"-0.06",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"0.31",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256869",s,position_lat,"640263984",semicircles,position_long,"-12122372",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256870",s,distance,"6345.0",m,altitude,"4.0",m,speed,"0.0",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256874",s,position_lat,"640263614",semicircles,position_long,"-12120571",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256877",s,position_lat,"640263400",semicircles,position_long,"-12118447",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004256880",s,position_lat,"640263221",semicircles,position_long,"-12115763",semicircles,distance,"6383.0",m,altitude,"4.0",m,speed,"3.22",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"3.22",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256882",s,position_lat,"640263066",semicircles,position_long,"-12113687",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256884",s,position_lat,"640262791",semicircles,position_long,"-12111623",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256887",s,position_lat,"640262374",semicircles,position_long,"-12109726",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256890",s,distance,"6417.0",m,altitude,"6.0",m,speed,"4.56",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"4.56",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256891",s,position_lat,"640261932",semicircles,position_long,"-12108008",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256895",s,position_lat,"640261443",semicircles,position_long,"-12106075",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256898",s,position_lat,"640261109",semicircles,position_long,"-12104345",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256900",s,distance,"6449.0",m,altitude,"8.0",m,speed,"3.1",m/s,vertical_speed,"0.11",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"3.1",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256901",s,position_lat,"640260565",semicircles,position_long,"-12102362",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256906",s,position_lat,"640260040",semicircles,position_long,"-12100549",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256909",s,position_lat,"640259396",semicircles,position_long,"-12098425",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256910",s,distance,"6486.0",m,altitude,"7.0",m,speed,"3.07",m/s,vertical_speed,"0.13",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"3.07",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256913",s,position_lat,"640258823",semicircles,position_long,"-12096075",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256916",s,position_lat,"640258179",semicircles,position_long,"-12093808",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004256920",s,position_lat,"640257475",semicircles,position_long,"-12092019",semicircles,distance,"6514.0",m,altitude,"5.0",m,speed,"3.74",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"3.74",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256926",s,position_lat,"640256747",semicircles,position_long,"-12090253",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256930",s,distance,"6537.0",m,altitude,"5.0",m,speed,"2.65",m/s,vertical_speed,"-0.08",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.65",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256940",s,distance,"6537.0",m,altitude,"6.0",m,speed,"1.6",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"1.6",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256943",s,position_lat,"640256592",semicircles,position_long,"-12092114",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256948",s,position_lat,"640256676",semicircles,position_long,"-12093963",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256950",s,distance,"6558.0",m,altitude,"7.0",m,speed,"1.76",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"1.76",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256953",s,position_lat,"640256998",semicircles,position_long,"-12095729",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256959",s,position_lat,"640257320",semicircles,position_long,"-12097781",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256960",s,distance,"6580.0",m,altitude,"6.0",m,speed,"1.88",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"1.88",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256964",s,position_lat,"640257506",semicircles,position_long,"-12099592",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256969",s,position_lat,"640257924",semicircles,position_long,"-12101441",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256970",s,distance,"6601.0",m,altitude,"7.0",m,speed,"1.92",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"1.92",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256973",s,position_lat,"640258532",semicircles,position_long,"-12103482",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256977",s,position_lat,"640259069",semicircles,position_long,"-12105522",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004256980",s,position_lat,"640259701",semicircles,position_long,"-12107037",semicircles,distance,"6636.0",m,altitude,"7.0",m,speed,"2.69",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.69",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256984",s,position_lat,"640260357",semicircles,position_long,"-12108838",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256988",s,position_lat,"640260978",semicircles,position_long,"-12110890",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004256990",s,distance,"6661.0",m,altitude,"7.0",m,speed,"2.93",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.93",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256991",s,position_lat,"640261706",semicircles,position_long,"-12112930",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256993",s,position_lat,"640262314",semicircles,position_long,"-12114446",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256995",s,position_lat,"640262910",semicircles,position_long,"-12116164",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256997",s,position_lat,"640263423",semicircles,position_long,"-12117798",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004256999",s,position_lat,"640263960",semicircles,position_long,"-12119528",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257000",s,distance,"6716.0",m,altitude,"6.0",m,speed,"4.76",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"4.76",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257001",s,position_lat,"640264318",semicircles,position_long,"-12121329",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257005",s,position_lat,"640264640",semicircles,position_long,"-12123298",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257010",s,distance,"6738.0",m,altitude,"6.0",m,speed,"3.3",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"3.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257020",s,distance,"6738.0",m,altitude,"4.0",m,speed,"1.14",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"1.14",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257030",s,distance,"6738.0",m,altitude,"7.0",m,speed,"0.0",m/s,vertical_speed,"-0.06",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257040",s,distance,"6738.0",m,altitude,"7.0",m,speed,"0.0",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257041",s,position_lat,"640264495",semicircles,position_long,"-12125191",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257050",s,distance,"6748.0",m,altitude,"7.0",m,speed,"0.56",m/s,vertical_speed,"0.08",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.56",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257060",s,distance,"6748.0",m,altitude,"5.0",m,speed,"0.0",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257070",s,distance,"6748.0",m,altitude,"4.0",m,speed,"0.0",m/s,vertical_speed,"-0.13",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257076",s,position_lat,"640263886",semicircles,position_long,"-12123521",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257080",s,distance,"6759.0",m,altitude,"3.0",m,speed,"1.68",m/s,vertical_speed,"-0.15",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"1.68",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257081",s,position_lat,"640263177",semicircles,position_long,"-12121820",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257085",s,position_lat,"640262496",semicircles,position_long,"-12120293",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004257090",s,position_lat,"640261972",semicircles,position_long,"-12118670",semicircles,distance,"6791.0",m,altitude,"3.0",m,speed,"2.67",m/s,vertical_speed,"-0.11",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.67",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257095",s,position_lat,"640261315",semicircles,position_long,"-12117107",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004257100",s,position_lat,"640260588",semicircles,position_long,"-12115437",semicircles,distance,"6813.0",m,altitude,"4.0",m,speed,"2.17",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.17",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257105",s,position_lat,"640259836",semicircles,position_long,"-12114029",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257109",s,position_lat,"640259049",semicircles,position_long,"-12112633",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257110",s,distance,"6835.0",m,altitude,"4.0",m,speed,"2.23",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.23",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257113",s,position_lat,"640258380",semicircles,position_long,"-12111070",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257118",s,position_lat,"640257879",semicircles,position_long,"-12109388",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257120",s,distance,"6856.0",m,altitude,"4.0",m,speed,"2.41",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.41",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257123",s,position_lat,"640257354",semicircles,position_long,"-12107778",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257129",s,position_lat,"640256627",semicircles,position_long,"-12105988",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257130",s,distance,"6878.0",m,altitude,"5.0",m,speed,"2.26",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.26",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257134",s,position_lat,"640255982",semicircles,position_long,"-12104246",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257138",s,position_lat,"640255374",semicircles,position_long,"-12102158",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257140",s,distance,"6902.0",m,altitude,"7.0",m,speed,"2.29",m/s,vertical_speed,"0.06",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257142",s,position_lat,"640254896",semicircles,position_long,"-12100338",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257147",s,position_lat,"640254359",semicircles,position_long,"-12098560",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257150",s,distance,"6924.0",m,altitude,"8.0",m,speed,"2.52",m/s,vertical_speed,"0.1",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"2.52",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257151",s,position_lat,"640253738",semicircles,position_long,"-12096878",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257155",s,position_lat,"640253130",semicircles,position_long,"-12095148",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257159",s,position_lat,"640252533",semicircles,position_long,"-12093561",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257160",s,distance,"6956.0",m,altitude,"7.0",m,speed,"2.58",m/s,vertical_speed,"0.08",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.58",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257164",s,position_lat,"640251734",semicircles,position_long,"-12091641",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257168",s,position_lat,"640251138",semicircles,position_long,"-12089994",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257170",s,distance,"6980.0",m,altitude,"7.0",m,speed,"2.64",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"2.64",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257180",s,distance,"6980.0",m,altitude,"8.0",m,speed,"1.82",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"8.0",m,enhanced_speed,"1.82",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257183",s,position_lat,"640251138",semicircles,position_long,"-12091998",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257187",s,position_lat,"640251877",semicircles,position_long,"-12093967",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004257190",s,position_lat,"640252820",semicircles,position_long,"-12095924",semicircles,distance,"7018.0",m,altitude,"6.0",m,speed,"2.21",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.21",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257192",s,position_lat,"640253547",semicircles,position_long,"-12097570",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257194",s,position_lat,"640254275",semicircles,position_long,"-12099419",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257196",s,position_lat,"640255182",semicircles,position_long,"-12101591",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257198",s,position_lat,"640256220",semicircles,position_long,"-12103977",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004257200",s,position_lat,"640257350",semicircles,position_long,"-12106630",semicircles,distance,"7091.0",m,altitude,"5.0",m,speed,"6.36",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"6.36",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257202",s,position_lat,"640258602",semicircles,position_long,"-12109577",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257203",s,position_lat,"640259151",semicircles,position_long,"-12111211",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257204",s,position_lat,"640259676",semicircles,position_long,"-12112882",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257205",s,position_lat,"640260189",semicircles,position_long,"-12114516",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257206",s,position_lat,"640260786",semicircles,position_long,"-12116055",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257208",s,position_lat,"640261943",semicircles,position_long,"-12118966",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004257210",s,position_lat,"640262897",semicircles,position_long,"-12121531",semicircles,distance,"7188.0",m,altitude,"5.0",m,speed,"10.17",m/s,vertical_speed,"-0.06",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"10.17",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257212",s,position_lat,"640263506",semicircles,position_long,"-12123977",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257215",s,position_lat,"640263649",semicircles,position_long,"-12126089",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257220",s,distance,"7214.0",m,altitude,"5.0",m,speed,"3.15",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"3.15",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257230",s,distance,"7214.0",m,altitude,"5.0",m,speed,"0.0",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257240",s,distance,"7214.0",m,altitude,"5.0",m,speed,"0.29",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257250",s,distance,"7214.0",m,altitude,"6.0",m,speed,"0.61",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.61",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257257",s,position_lat,"640262885",semicircles,position_long,"-12124764",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257260",s,distance,"7225.0",m,altitude,"5.0",m,speed,"0.62",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.62",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257270",s,distance,"7225.0",m,altitude,"5.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257280",s,distance,"7225.0",m,altitude,"5.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257290",s,distance,"7225.0",m,altitude,"6.0",m,speed,"0.0",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257300",s,distance,"7225.0",m,altitude,"6.0",m,speed,"0.0",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257308",s,position_lat,"640262516",semicircles,position_long,"-12123034",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257310",s,distance,"7235.0",m,altitude,"6.0",m,speed,"0.0",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257318",s,position_lat,"640262086",semicircles,position_long,"-12121364",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257320",s,distance,"7245.0",m,altitude,"6.0",m,speed,"0.74",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.74",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257326",s,position_lat,"640261538",semicircles,position_long,"-12119600",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257330",s,distance,"7256.0",m,altitude,"5.0",m,speed,"1.29",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"1.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257331",s,position_lat,"640261014",semicircles,position_long,"-12117834",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257336",s,position_lat,"640260584",semicircles,position_long,"-12115937",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257340",s,distance,"7278.0",m,altitude,"6.0",m,speed,"2.22",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"2.22",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257342",s,position_lat,"640260143",semicircles,position_long,"-12113945",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257348",s,position_lat,"640259451",semicircles,position_long,"-12112167",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257350",s,distance,"7301.0",m,altitude,"5.0",m,speed,"1.99",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"1.99",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257354",s,position_lat,"640258818",semicircles,position_long,"-12110604",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257359",s,position_lat,"640258258",semicircles,position_long,"-12108791",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004257360",s,distance,"7323.0",m,altitude,"6.0",m,speed,"1.95",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"1.95",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257364",s,position_lat,"640257518",semicircles,position_long,"-12107347",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004257369",s,position_lat,"640256742",semicircles,position_long,"-12105665",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
